"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Reading","Winter",4,202,50
"Reading","Winter",5,209,50
"Reading","Winter",6,214,50
"Reading","Winter",7,217,50
"Reading","Winter",8,221,50
"Reading","Winter",9,221,50
"Reading","Winter",10,223,50
"Reading","Winter",11,225,50
"Reading","Winter",12,224,50
"Reading","Winter",0,147,51
"Reading","Winter",1,166,51
"Reading","Winter",2,182,51
"Reading","Winter",3,194,51
"Reading","Winter",4,203,51
"Reading","Winter",5,210,51
"Reading","Winter",6,214,51
"Reading","Winter",7,217,51
"Reading","Winter",8,221,51
"Reading","Winter",9,221,51
"Reading","Winter",10,223,51
"Reading","Winter",11,225,51
"Reading","Winter",12,224,51
"Reading","Winter",0,147,52
"Reading","Winter",1,167,52
"Reading","Winter",2,182,52
"Reading","Winter",3,195,52
"Reading","Winter",4,203,52
"Reading","Winter",5,210,52
"Reading","Winter",6,215,52
"Reading","Winter",7,218,52
"Reading","Winter",8,221,52
"Reading","Winter",9,221,52
"Reading","Winter",10,224,52
"Reading","Winter",11,226,52
"Reading","Winter",12,225,52
"Reading","Winter",0,147,53
"Reading","Winter",1,167,53
"Reading","Winter",2,182,53
"Reading","Winter",3,195,53
"Reading","Winter",4,204,53
"Reading","Winter",5,210,53
"Reading","Winter",6,215,53
"Reading","Winter",7,218,53
"Reading","Winter",8,222,53
"Reading","Winter",9,222,53
"Reading","Winter",10,224,53
"Reading","Winter",11,226,53
"Reading","Winter",12,225,53
"Reading","Winter",0,147,54
"Reading","Winter",1,167,54
"Reading","Winter",2,183,54
"Reading","Winter",3,196,54
"Reading","Winter",4,204,54
"Reading","Winter",5,211,54
"Reading","Winter",6,215,54
"Reading","Winter",7,219,54
"Reading","Winter",8,222,54
"Reading","Winter",9,222,54
"Reading","Winter",10,225,54
"Reading","Winter",11,226,54
"Reading","Winter",12,226,54
"Reading","Winter",0,148,55
"Reading","Winter",1,168,55
"Reading","Winter",2,183,55
"Reading","Winter",3,196,55
"Reading","Winter",4,205,55
"Reading","Winter",5,211,55
"Reading","Winter",6,216,55
"Reading","Winter",7,219,55
"Reading","Winter",8,223,55
"Reading","Winter",9,223,55
"Reading","Winter",10,225,55
"Reading","Winter",11,227,55
"Reading","Winter",12,227,55
"Reading","Winter",0,148,56
"Reading","Winter",1,168,56
"Reading","Winter",2,183,56
"Reading","Winter",3,196,56
"Reading","Winter",4,205,56
"Reading","Winter",5,212,56
"Reading","Winter",6,216,56
"Reading","Winter",7,220,56
"Reading","Winter",8,223,56
"Reading","Winter",9,223,56
"Reading","Winter",10,226,56
"Reading","Winter",11,227,56
"Reading","Winter",12,227,56
"Reading","Winter",0,148,57
"Reading","Winter",1,168,57
"Reading","Winter",2,184,57
"Reading","Winter",3,197,57
"Reading","Winter",4,205,57
"Reading","Winter",5,212,57
"Reading","Winter",6,217,57
"Reading","Winter",7,220,57
"Reading","Winter",8,223,57
"Reading","Winter",9,224,57
"Reading","Winter",10,226,57
"Reading","Winter",11,228,57
"Reading","Winter",12,228,57
"Reading","Winter",0,149,58
"Reading","Winter",1,169,58
"Reading","Winter",2,184,58
"Reading","Winter",3,197,58
"Reading","Winter",4,206,58
"Reading","Winter",5,212,58
"Reading","Winter",6,217,58
"Reading","Winter",7,220,58
"Reading","Winter",8,224,58
"Reading","Winter",9,224,58
"Reading","Winter",10,227,58
"Reading","Winter",11,228,58
"Reading","Winter",12,228,58
"Reading","Winter",0,149,59
"Reading","Winter",1,169,59
"Reading","Winter",2,185,59
"Reading","Winter",3,198,59
"Reading","Winter",4,206,59
"Reading","Winter",5,213,59
"Reading","Winter",6,217,59
"Reading","Winter",7,221,59
"Reading","Winter",8,224,59
"Reading","Winter",9,225,59
"Reading","Winter",10,227,59
"Reading","Winter",11,229,59
"Reading","Winter",12,229,59
"Reading","Winter",0,149,60
"Reading","Winter",1,169,60
"Reading","Winter",2,185,60
"Reading","Winter",3,198,60
"Reading","Winter",4,207,60
"Reading","Winter",5,213,60
"Reading","Winter",6,218,60
"Reading","Winter",7,221,60
"Reading","Winter",8,225,60
"Reading","Winter",9,225,60
"Reading","Winter",10,227,60
"Reading","Winter",11,229,60
"Reading","Winter",12,229,60
"Reading","Winter",0,150,61
"Reading","Winter",1,170,61
"Reading","Winter",2,185,61
"Reading","Winter",3,198,61
"Reading","Winter",4,207,61
"Reading","Winter",5,214,61
"Reading","Winter",6,218,61
"Reading","Winter",7,222,61
"Reading","Winter",8,225,61
"Reading","Winter",9,226,61
"Reading","Winter",10,228,61
"Reading","Winter",11,230,61
"Reading","Winter",12,230,61
"Reading","Winter",0,150,62
"Reading","Winter",1,170,62
"Reading","Winter",2,186,62
"Reading","Winter",3,199,62
"Reading","Winter",4,207,62
"Reading","Winter",5,214,62
"Reading","Winter",6,219,62
"Reading","Winter",7,222,62
"Reading","Winter",8,226,62
"Reading","Winter",9,226,62
"Reading","Winter",10,228,62
"Reading","Winter",11,230,62
"Reading","Winter",12,230,62
"Reading","Winter",0,150,63
"Reading","Winter",1,170,63
"Reading","Winter",2,186,63
"Reading","Winter",3,199,63
"Reading","Winter",4,208,63
"Reading","Winter",5,214,63
"Reading","Winter",6,219,63
"Reading","Winter",7,222,63
"Reading","Winter",8,226,63
"Reading","Winter",9,227,63
"Reading","Winter",10,229,63
"Reading","Winter",11,231,63
"Reading","Winter",12,231,63
"Reading","Winter",0,151,64
"Reading","Winter",1,171,64
"Reading","Winter",2,187,64
"Reading","Winter",3,200,64
"Reading","Winter",4,208,64
"Reading","Winter",5,215,64
"Reading","Winter",6,220,64
"Reading","Winter",7,223,64
"Reading","Winter",8,226,64
"Reading","Winter",9,227,64
"Reading","Winter",10,229,64
"Reading","Winter",11,231,64
"Reading","Winter",12,231,64
"Reading","Winter",0,151,65
"Reading","Winter",1,171,65
"Reading","Winter",2,187,65
"Reading","Winter",3,200,65
"Reading","Winter",4,209,65
"Reading","Winter",5,215,65
"Reading","Winter",6,220,65
"Reading","Winter",7,223,65
"Reading","Winter",8,227,65
"Reading","Winter",9,228,65
"Reading","Winter",10,230,65
"Reading","Winter",11,231,65
"Reading","Winter",12,232,65
"Reading","Winter",0,151,66
"Reading","Winter",1,171,66
"Reading","Winter",2,187,66
"Reading","Winter",3,201,66
"Reading","Winter",4,209,66
"Reading","Winter",5,216,66
"Reading","Winter",6,220,66
"Reading","Winter",7,224,66
"Reading","Winter",8,227,66
"Reading","Winter",9,228,66
"Reading","Winter",10,230,66
"Reading","Winter",11,232,66
"Reading","Winter",12,233,66
"Reading","Winter",0,151,67
"Reading","Winter",1,172,67
"Reading","Winter",2,188,67
"Reading","Winter",3,201,67
"Reading","Winter",4,210,67
"Reading","Winter",5,216,67
"Reading","Winter",6,221,67
"Reading","Winter",7,224,67
"Reading","Winter",8,228,67
"Reading","Winter",9,229,67
"Reading","Winter",10,231,67
"Reading","Winter",11,232,67
"Reading","Winter",12,233,67
"Reading","Winter",0,152,68
"Reading","Winter",1,172,68
"Reading","Winter",2,188,68
"Reading","Winter",3,201,68
"Reading","Winter",4,210,68
"Reading","Winter",5,217,68
"Reading","Winter",6,221,68
"Reading","Winter",7,225,68
"Reading","Winter",8,228,68
"Reading","Winter",9,229,68
"Reading","Winter",10,231,68
"Reading","Winter",11,233,68
"Reading","Winter",12,234,68
"Reading","Winter",0,152,69
"Reading","Winter",1,172,69
"Reading","Winter",2,189,69
"Reading","Winter",3,202,69
"Reading","Winter",4,211,69
"Reading","Winter",5,217,69
"Reading","Winter",6,222,69
"Reading","Winter",7,225,69
"Reading","Winter",8,229,69
"Reading","Winter",9,230,69
"Reading","Winter",10,232,69
"Reading","Winter",11,233,69
"Reading","Winter",12,234,69
"Reading","Winter",0,152,70
"Reading","Winter",1,173,70
"Reading","Winter",2,189,70
"Reading","Winter",3,202,70
"Reading","Winter",4,211,70
"Reading","Winter",5,217,70
"Reading","Winter",6,222,70
"Reading","Winter",7,226,70
"Reading","Winter",8,229,70
"Reading","Winter",9,230,70
"Reading","Winter",10,232,70
"Reading","Winter",11,234,70
"Reading","Winter",12,235,70
"Reading","Winter",0,153,71
"Reading","Winter",1,173,71
"Reading","Winter",2,190,71
"Reading","Winter",3,203,71
"Reading","Winter",4,211,71
"Reading","Winter",5,218,71
"Reading","Winter",6,223,71
"Reading","Winter",7,226,71
"Reading","Winter",8,230,71
"Reading","Winter",9,231,71
"Reading","Winter",10,233,71
"Reading","Winter",11,234,71
"Reading","Winter",12,236,71
"Reading","Winter",0,153,72
"Reading","Winter",1,174,72
"Reading","Winter",2,190,72
"Reading","Winter",3,203,72
"Reading","Winter",4,212,72
"Reading","Winter",5,218,72
"Reading","Winter",6,223,72
"Reading","Winter",7,227,72
"Reading","Winter",8,230,72
"Reading","Winter",9,231,72
"Reading","Winter",10,233,72
"Reading","Winter",11,235,72
"Reading","Winter",12,236,72
"Reading","Winter",0,153,73
"Reading","Winter",1,174,73
"Reading","Winter",2,190,73
"Reading","Winter",3,204,73
"Reading","Winter",4,212,73
"Reading","Winter",5,219,73
"Reading","Winter",6,224,73
"Reading","Winter",7,227,73
"Reading","Winter",8,231,73
"Reading","Winter",9,232,73
"Reading","Winter",10,234,73
"Reading","Winter",11,236,73
"Reading","Winter",12,237,73
"Reading","Winter",0,154,74
"Reading","Winter",1,174,74
"Reading","Winter",2,191,74
"Reading","Winter",3,204,74
"Reading","Winter",4,213,74
"Reading","Winter",5,219,74
"Reading","Winter",6,224,74
"Reading","Winter",7,228,74
"Reading","Winter",8,231,74
"Reading","Winter",9,233,74
"Reading","Winter",10,234,74
"Reading","Winter",11,236,74
"Reading","Winter",12,238,74
"Reading","Winter",0,154,75
"Reading","Winter",1,175,75
"Reading","Winter",2,191,75
"Reading","Winter",3,205,75
"Reading","Winter",4,213,75
"Reading","Winter",5,220,75
"Reading","Winter",6,225,75
"Reading","Winter",7,228,75
"Reading","Winter",8,232,75
"Reading","Winter",9,233,75
"Reading","Winter",10,235,75
"Reading","Winter",11,237,75
"Reading","Winter",12,238,75
"Reading","Winter",0,155,76
"Reading","Winter",1,175,76
"Reading","Winter",2,192,76
"Reading","Winter",3,205,76
"Reading","Winter",4,214,76
"Reading","Winter",5,220,76
"Reading","Winter",6,225,76
"Reading","Winter",7,229,76
"Reading","Winter",8,232,76
"Reading","Winter",9,234,76
"Reading","Winter",10,235,76
"Reading","Winter",11,237,76
"Reading","Winter",12,239,76
"Reading","Winter",0,155,77
"Reading","Winter",1,176,77
"Reading","Winter",2,192,77
"Reading","Winter",3,206,77
"Reading","Winter",4,215,77
"Reading","Winter",5,221,77
"Reading","Winter",6,226,77
"Reading","Winter",7,229,77
"Reading","Winter",8,233,77
"Reading","Winter",9,234,77
"Reading","Winter",10,236,77
"Reading","Winter",11,238,77
"Reading","Winter",12,240,77
"Reading","Winter",0,155,78
"Reading","Winter",1,176,78
"Reading","Winter",2,193,78
"Reading","Winter",3,206,78
"Reading","Winter",4,215,78
"Reading","Winter",5,221,78
"Reading","Winter",6,226,78
"Reading","Winter",7,230,78
"Reading","Winter",8,233,78
"Reading","Winter",9,235,78
"Reading","Winter",10,237,78
"Reading","Winter",11,238,78
"Reading","Winter",12,240,78
"Reading","Winter",0,156,79
"Reading","Winter",1,176,79
"Reading","Winter",2,193,79
"Reading","Winter",3,207,79
"Reading","Winter",4,216,79
"Reading","Winter",5,222,79
"Reading","Winter",6,227,79
"Reading","Winter",7,230,79
"Reading","Winter",8,234,79
"Reading","Winter",9,236,79
"Reading","Winter",10,237,79
"Reading","Winter",11,239,79
"Reading","Winter",12,241,79
"Reading","Winter",0,156,80
"Reading","Winter",1,177,80
"Reading","Winter",2,194,80
"Reading","Winter",3,207,80
"Reading","Winter",4,216,80
"Reading","Winter",5,222,80
"Reading","Winter",6,227,80
"Reading","Winter",7,231,80
"Reading","Winter",8,235,80
"Reading","Winter",9,236,80
"Reading","Winter",10,238,80
"Reading","Winter",11,240,80
"Reading","Winter",12,242,80
"Reading","Winter",0,157,81
"Reading","Winter",1,177,81
"Reading","Winter",2,194,81
"Reading","Winter",3,208,81
"Reading","Winter",4,217,81
"Reading","Winter",5,223,81
"Reading","Winter",6,228,81
"Reading","Winter",7,231,81
"Reading","Winter",8,235,81
"Reading","Winter",9,237,81
"Reading","Winter",10,239,81
"Reading","Winter",11,240,81
"Reading","Winter",12,242,81
"Reading","Winter",0,157,82
"Reading","Winter",1,178,82
"Reading","Winter",2,195,82
"Reading","Winter",3,209,82
"Reading","Winter",4,217,82
"Reading","Winter",5,224,82
"Reading","Winter",6,228,82
"Reading","Winter",7,232,82
"Reading","Winter",8,236,82
"Reading","Winter",9,238,82
"Reading","Winter",10,239,82
"Reading","Winter",11,241,82
"Reading","Winter",12,243,82
"Reading","Winter",0,158,83
"Reading","Winter",1,178,83
"Reading","Winter",2,196,83
"Reading","Winter",3,209,83
"Reading","Winter",4,218,83
"Reading","Winter",5,224,83
"Reading","Winter",6,229,83
"Reading","Winter",7,233,83
"Reading","Winter",8,236,83
"Reading","Winter",9,238,83
"Reading","Winter",10,240,83
"Reading","Winter",11,242,83
"Reading","Winter",12,244,83
"Reading","Winter",0,158,84
"Reading","Winter",1,179,84
"Reading","Winter",2,196,84
"Reading","Winter",3,210,84
"Reading","Winter",4,219,84
"Reading","Winter",5,225,84
"Reading","Winter",6,230,84
"Reading","Winter",7,233,84
"Reading","Winter",8,237,84
"Reading","Winter",9,239,84
"Reading","Winter",10,241,84
"Reading","Winter",11,242,84
"Reading","Winter",12,245,84
"Reading","Winter",0,158,85
"Reading","Winter",1,180,85
"Reading","Winter",2,197,85
"Reading","Winter",3,211,85
"Reading","Winter",4,219,85
"Reading","Winter",5,226,85
"Reading","Winter",6,230,85
"Reading","Winter",7,234,85
"Reading","Winter",8,238,85
"Reading","Winter",9,240,85
"Reading","Winter",10,241,85
"Reading","Winter",11,243,85
"Reading","Winter",12,246,85
"Reading","Winter",0,159,86
"Reading","Winter",1,180,86
"Reading","Winter",2,197,86
"Reading","Winter",3,211,86
"Reading","Winter",4,220,86
"Reading","Winter",5,226,86
"Reading","Winter",6,231,86
"Reading","Winter",7,235,86
"Reading","Winter",8,239,86
"Reading","Winter",9,241,86
"Reading","Winter",10,242,86
"Reading","Winter",11,244,86
"Reading","Winter",12,247,86
"Reading","Winter",0,160,87
"Reading","Winter",1,181,87
"Reading","Winter",2,198,87
"Reading","Winter",3,212,87
"Reading","Winter",4,221,87
"Reading","Winter",5,227,87
"Reading","Winter",6,232,87
"Reading","Winter",7,235,87
"Reading","Winter",8,239,87
"Reading","Winter",9,242,87
"Reading","Winter",10,243,87
"Reading","Winter",11,245,87
"Reading","Winter",12,248,87
"Reading","Winter",0,160,88
"Reading","Winter",1,181,88
"Reading","Winter",2,199,88
"Reading","Winter",3,213,88
"Reading","Winter",4,222,88
"Reading","Winter",5,228,88
"Reading","Winter",6,233,88
"Reading","Winter",7,236,88
"Reading","Winter",8,240,88
"Reading","Winter",9,243,88
"Reading","Winter",10,244,88
"Reading","Winter",11,246,88
"Reading","Winter",12,249,88
"Reading","Winter",0,161,89
"Reading","Winter",1,182,89
"Reading","Winter",2,200,89
"Reading","Winter",3,214,89
"Reading","Winter",4,222,89
"Reading","Winter",5,229,89
"Reading","Winter",6,233,89
"Reading","Winter",7,237,89
"Reading","Winter",8,241,89
"Reading","Winter",9,243,89
"Reading","Winter",10,245,89
"Reading","Winter",11,246,89
"Reading","Winter",12,250,89
"Reading","Winter",0,161,90
"Reading","Winter",1,183,90
"Reading","Winter",2,200,90
"Reading","Winter",3,215,90
"Reading","Winter",4,223,90
"Reading","Winter",5,229,90
"Reading","Winter",6,234,90
"Reading","Winter",7,238,90
"Reading","Winter",8,242,90
"Reading","Winter",9,245,90
"Reading","Winter",10,246,90
"Reading","Winter",11,247,90
"Reading","Winter",12,251,90
"Reading","Spring",0,125,1
"Reading","Spring",1,138,1
"Reading","Spring",2,150,1
"Reading","Spring",3,159,1
"Reading","Spring",4,167,1
"Reading","Spring",5,174,1
"Reading","Spring",6,178,1
"Reading","Spring",7,180,1
"Reading","Spring",8,182,1
"Reading","Spring",9,177,1
"Reading","Spring",10,181,1
"Reading","Spring",11,182,1
"Reading","Spring",12,171,1
"Reading","Spring",0,128,2
"Reading","Spring",1,142,2
"Reading","Spring",2,154,2
"Reading","Spring",3,164,2
"Reading","Spring",4,171,2
"Reading","Spring",5,178,2
"Reading","Spring",6,182,2
"Reading","Spring",7,185,2
"Reading","Spring",8,187,2
"Reading","Spring",9,182,2
"Reading","Spring",10,186,2
"Reading","Spring",11,187,2
"Reading","Spring",12,177,2
"Reading","Spring",0,130,3
"Reading","Spring",1,145,3
"Reading","Spring",2,156,3
"Reading","Spring",3,167,3
"Reading","Spring",4,174,3
"Reading","Spring",5,181,3
"Reading","Spring",6,185,3
"Reading","Spring",7,188,3
"Reading","Spring",8,190,3
"Reading","Spring",9,186,3
"Reading","Spring",10,189,3
"Reading","Spring",11,190,3
"Reading","Spring",12,181,3
"Reading","Spring",0,132,4
"Reading","Spring",1,147,4
"Reading","Spring",2,158,4
"Reading","Spring",3,169,4
"Reading","Spring",4,176,4
"Reading","Spring",5,183,4
"Reading","Spring",6,187,4
"Reading","Spring",7,190,4
"Reading","Spring",8,192,4
"Reading","Spring",9,188,4
"Reading","Spring",10,192,4
"Reading","Spring",11,192,4
"Reading","Spring",12,184,4
"Reading","Spring",0,133,5
"Reading","Spring",1,148,5
"Reading","Spring",2,160,5
"Reading","Spring",3,170,5
"Reading","Spring",4,178,5
"Reading","Spring",5,185,5
"Reading","Spring",6,189,5
"Reading","Spring",7,191,5
"Reading","Spring",8,194,5
"Reading","Spring",9,190,5
"Reading","Spring",10,194,5
"Reading","Spring",11,194,5
"Reading","Spring",12,186,5
"Reading","Spring",0,134,6
"Reading","Spring",1,149,6
"Reading","Spring",2,161,6
"Reading","Spring",3,172,6
"Reading","Spring",4,179,6
"Reading","Spring",5,186,6
"Reading","Spring",6,190,6
"Reading","Spring",7,193,6
"Reading","Spring",8,195,6
"Reading","Spring",9,192,6
"Reading","Spring",10,195,6
"Reading","Spring",11,196,6
"Reading","Spring",12,188,6
"Reading","Spring",0,135,7
"Reading","Spring",1,150,7
"Reading","Spring",2,163,7
"Reading","Spring",3,173,7
"Reading","Spring",4,181,7
"Reading","Spring",5,187,7
"Reading","Spring",6,192,7
"Reading","Spring",7,194,7
"Reading","Spring",8,197,7
"Reading","Spring",9,193,7
"Reading","Spring",10,197,7
"Reading","Spring",11,197,7
"Reading","Spring",12,190,7
"Reading","Spring",0,136,8
"Reading","Spring",1,151,8
"Reading","Spring",2,164,8
"Reading","Spring",3,174,8
"Reading","Spring",4,182,8
"Reading","Spring",5,189,8
"Reading","Spring",6,193,8
"Reading","Spring",7,195,8
"Reading","Spring",8,198,8
"Reading","Spring",9,195,8
"Reading","Spring",10,198,8
"Reading","Spring",11,199,8
"Reading","Spring",12,192,8
"Reading","Spring",0,137,9
"Reading","Spring",1,152,9
"Reading","Spring",2,165,9
"Reading","Spring",3,175,9
"Reading","Spring",4,183,9
"Reading","Spring",5,190,9
"Reading","Spring",6,194,9
"Reading","Spring",7,196,9
"Reading","Spring",8,199,9
"Reading","Spring",9,196,9
"Reading","Spring",10,199,9
"Reading","Spring",11,200,9
"Reading","Spring",12,193,9
"Reading","Spring",0,138,10
"Reading","Spring",1,153,10
"Reading","Spring",2,166,10
"Reading","Spring",3,176,10
"Reading","Spring",4,184,10
"Reading","Spring",5,191,10
"Reading","Spring",6,195,10
"Reading","Spring",7,197,10
"Reading","Spring",8,200,10
"Reading","Spring",9,197,10
"Reading","Spring",10,200,10
"Reading","Spring",11,201,10
"Reading","Spring",12,195,10
"Reading","Spring",0,138,11
"Reading","Spring",1,154,11
"Reading","Spring",2,167,11
"Reading","Spring",3,177,11
"Reading","Spring",4,185,11
"Reading","Spring",5,191,11
"Reading","Spring",6,196,11
"Reading","Spring",7,198,11
"Reading","Spring",8,201,11
"Reading","Spring",9,198,11
"Reading","Spring",10,201,11
"Reading","Spring",11,202,11
"Reading","Spring",12,196,11
"Reading","Spring",0,139,12
"Reading","Spring",1,155,12
"Reading","Spring",2,167,12
"Reading","Spring",3,178,12
"Reading","Spring",4,186,12
"Reading","Spring",5,192,12
"Reading","Spring",6,197,12
"Reading","Spring",7,199,12
"Reading","Spring",8,202,12
"Reading","Spring",9,199,12
"Reading","Spring",10,202,12
"Reading","Spring",11,203,12
"Reading","Spring",12,197,12
"Reading","Spring",0,140,13
"Reading","Spring",1,155,13
"Reading","Spring",2,168,13
"Reading","Spring",3,179,13
"Reading","Spring",4,186,13
"Reading","Spring",5,193,13
"Reading","Spring",6,197,13
"Reading","Spring",7,200,13
"Reading","Spring",8,203,13
"Reading","Spring",9,200,13
"Reading","Spring",10,203,13
"Reading","Spring",11,204,13
"Reading","Spring",12,198,13
"Reading","Spring",0,140,14
"Reading","Spring",1,156,14
"Reading","Spring",2,169,14
"Reading","Spring",3,180,14
"Reading","Spring",4,187,14
"Reading","Spring",5,194,14
"Reading","Spring",6,198,14
"Reading","Spring",7,201,14
"Reading","Spring",8,203,14
"Reading","Spring",9,201,14
"Reading","Spring",10,204,14
"Reading","Spring",11,205,14
"Reading","Spring",12,199,14
"Reading","Spring",0,141,15
"Reading","Spring",1,157,15
"Reading","Spring",2,170,15
"Reading","Spring",3,180,15
"Reading","Spring",4,188,15
"Reading","Spring",5,194,15
"Reading","Spring",6,199,15
"Reading","Spring",7,201,15
"Reading","Spring",8,204,15
"Reading","Spring",9,202,15
"Reading","Spring",10,205,15
"Reading","Spring",11,206,15
"Reading","Spring",12,200,15
"Reading","Spring",0,141,16
"Reading","Spring",1,157,16
"Reading","Spring",2,170,16
"Reading","Spring",3,181,16
"Reading","Spring",4,189,16
"Reading","Spring",5,195,16
"Reading","Spring",6,199,16
"Reading","Spring",7,202,16
"Reading","Spring",8,205,16
"Reading","Spring",9,202,16
"Reading","Spring",10,205,16
"Reading","Spring",11,206,16
"Reading","Spring",12,201,16
"Reading","Spring",0,142,17
"Reading","Spring",1,158,17
"Reading","Spring",2,171,17
"Reading","Spring",3,182,17
"Reading","Spring",4,189,17
"Reading","Spring",5,196,17
"Reading","Spring",6,200,17
"Reading","Spring",7,203,17
"Reading","Spring",8,206,17
"Reading","Spring",9,203,17
"Reading","Spring",10,206,17
"Reading","Spring",11,207,17
"Reading","Spring",12,202,17
"Reading","Spring",0,142,18
"Reading","Spring",1,158,18
"Reading","Spring",2,171,18
"Reading","Spring",3,182,18
"Reading","Spring",4,190,18
"Reading","Spring",5,196,18
"Reading","Spring",6,201,18
"Reading","Spring",7,203,18
"Reading","Spring",8,206,18
"Reading","Spring",9,204,18
"Reading","Spring",10,207,18
"Reading","Spring",11,208,18
"Reading","Spring",12,203,18
"Reading","Spring",0,143,19
"Reading","Spring",1,159,19
"Reading","Spring",2,172,19
"Reading","Spring",3,183,19
"Reading","Spring",4,191,19
"Reading","Spring",5,197,19
"Reading","Spring",6,201,19
"Reading","Spring",7,204,19
"Reading","Spring",8,207,19
"Reading","Spring",9,205,19
"Reading","Spring",10,208,19
"Reading","Spring",11,208,19
"Reading","Spring",12,204,19
"Reading","Spring",0,143,20
"Reading","Spring",1,159,20
"Reading","Spring",2,173,20
"Reading","Spring",3,183,20
"Reading","Spring",4,191,20
"Reading","Spring",5,198,20
"Reading","Spring",6,202,20
"Reading","Spring",7,205,20
"Reading","Spring",8,207,20
"Reading","Spring",9,205,20
"Reading","Spring",10,208,20
"Reading","Spring",11,209,20
"Reading","Spring",12,205,20
"Reading","Spring",0,143,21
"Reading","Spring",1,160,21
"Reading","Spring",2,173,21
"Reading","Spring",3,184,21
"Reading","Spring",4,192,21
"Reading","Spring",5,198,21
"Reading","Spring",6,202,21
"Reading","Spring",7,205,21
"Reading","Spring",8,208,21
"Reading","Spring",9,206,21
"Reading","Spring",10,209,21
"Reading","Spring",11,210,21
"Reading","Spring",12,206,21
"Reading","Spring",0,144,22
"Reading","Spring",1,160,22
"Reading","Spring",2,174,22
"Reading","Spring",3,185,22
"Reading","Spring",4,192,22
"Reading","Spring",5,199,22
"Reading","Spring",6,203,22
"Reading","Spring",7,206,22
"Reading","Spring",8,209,22
"Reading","Spring",9,207,22
"Reading","Spring",10,209,22
"Reading","Spring",11,210,22
"Reading","Spring",12,207,22
"Reading","Spring",0,144,23
"Reading","Spring",1,161,23
"Reading","Spring",2,174,23
"Reading","Spring",3,185,23
"Reading","Spring",4,193,23
"Reading","Spring",5,199,23
"Reading","Spring",6,204,23
"Reading","Spring",7,206,23
"Reading","Spring",8,209,23
"Reading","Spring",9,207,23
"Reading","Spring",10,210,23
"Reading","Spring",11,211,23
"Reading","Spring",12,207,23
"Reading","Spring",0,145,24
"Reading","Spring",1,161,24
"Reading","Spring",2,175,24
"Reading","Spring",3,186,24
"Reading","Spring",4,193,24
"Reading","Spring",5,200,24
"Reading","Spring",6,204,24
"Reading","Spring",7,207,24
"Reading","Spring",8,210,24
"Reading","Spring",9,208,24
"Reading","Spring",10,211,24
"Reading","Spring",11,212,24
"Reading","Spring",12,208,24
"Reading","Spring",0,145,25
"Reading","Spring",1,162,25
"Reading","Spring",2,175,25
"Reading","Spring",3,186,25
"Reading","Spring",4,194,25
"Reading","Spring",5,200,25
"Reading","Spring",6,205,25
"Reading","Spring",7,207,25
"Reading","Spring",8,210,25
"Reading","Spring",9,209,25
"Reading","Spring",10,211,25
"Reading","Spring",11,212,25
"Reading","Spring",12,209,25
"Reading","Spring",0,145,26
"Reading","Spring",1,162,26
"Reading","Spring",2,176,26
"Reading","Spring",3,187,26
"Reading","Spring",4,194,26
"Reading","Spring",5,201,26
"Reading","Spring",6,205,26
"Reading","Spring",7,208,26
"Reading","Spring",8,211,26
"Reading","Spring",9,209,26
"Reading","Spring",10,212,26
"Reading","Spring",11,213,26
"Reading","Spring",12,209,26
"Reading","Spring",0,146,27
"Reading","Spring",1,163,27
"Reading","Spring",2,176,27
"Reading","Spring",3,187,27
"Reading","Spring",4,195,27
"Reading","Spring",5,201,27
"Reading","Spring",6,206,27
"Reading","Spring",7,208,27
"Reading","Spring",8,211,27
"Reading","Spring",9,210,27
"Reading","Spring",10,212,27
"Reading","Spring",11,213,27
"Reading","Spring",12,210,27
"Reading","Spring",0,146,28
"Reading","Spring",1,163,28
"Reading","Spring",2,177,28
"Reading","Spring",3,188,28
"Reading","Spring",4,195,28
"Reading","Spring",5,202,28
"Reading","Spring",6,206,28
"Reading","Spring",7,209,28
"Reading","Spring",8,212,28
"Reading","Spring",9,210,28
"Reading","Spring",10,213,28
"Reading","Spring",11,214,28
"Reading","Spring",12,211,28
"Reading","Spring",0,146,29
"Reading","Spring",1,164,29
"Reading","Spring",2,177,29
"Reading","Spring",3,188,29
"Reading","Spring",4,196,29
"Reading","Spring",5,202,29
"Reading","Spring",6,206,29
"Reading","Spring",7,209,29
"Reading","Spring",8,212,29
"Reading","Spring",9,211,29
"Reading","Spring",10,213,29
"Reading","Spring",11,214,29
"Reading","Spring",12,212,29
"Reading","Spring",0,147,30
"Reading","Spring",1,164,30
"Reading","Spring",2,177,30
"Reading","Spring",3,189,30
"Reading","Spring",4,196,30
"Reading","Spring",5,203,30
"Reading","Spring",6,207,30
"Reading","Spring",7,210,30
"Reading","Spring",8,213,30
"Reading","Spring",9,211,30
"Reading","Spring",10,214,30
"Reading","Spring",11,215,30
"Reading","Spring",12,212,30
"Reading","Spring",0,147,31
"Reading","Spring",1,164,31
"Reading","Spring",2,178,31
"Reading","Spring",3,189,31
"Reading","Spring",4,197,31
"Reading","Spring",5,203,31
"Reading","Spring",6,207,31
"Reading","Spring",7,210,31
"Reading","Spring",8,213,31
"Reading","Spring",9,212,31
"Reading","Spring",10,214,31
"Reading","Spring",11,216,31
