"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"General Science","Winter",4,185.9,10
"General Science","Winter",5,191.9,10
"General Science","Winter",6,196.9,10
"General Science","Winter",7,199.5,10
"General Science","Winter",8,201.6,10
"General Science","Winter",9,204.3,10
"General Science","Winter",10,204.6,10
"General Science","Winter",11,205.7,10
"General Science","Winter",3,177.4,11
"General Science","Winter",4,186.2,11
"General Science","Winter",5,192.2,11
"General Science","Winter",6,197.2,11
"General Science","Winter",7,199.8,11
"General Science","Winter",8,201.9,11
"General Science","Winter",9,204.6,11
"General Science","Winter",10,204.9,11
"General Science","Winter",11,206.1,11
"General Science","Winter",3,177.7,12
"General Science","Winter",4,186.5,12
"General Science","Winter",5,192.5,12
"General Science","Winter",6,197.5,12
"General Science","Winter",7,200.1,12
"General Science","Winter",8,202.2,12
"General Science","Winter",9,204.9,12
"General Science","Winter",10,205.3,12
"General Science","Winter",11,206.5,12
"General Science","Winter",3,178,13
"General Science","Winter",4,186.8,13
"General Science","Winter",5,192.8,13
"General Science","Winter",6,197.8,13
"General Science","Winter",7,200.4,13
"General Science","Winter",8,202.5,13
"General Science","Winter",9,205.3,13
"General Science","Winter",10,205.6,13
"General Science","Winter",11,206.9,13
"General Science","Winter",3,178.3,14
"General Science","Winter",4,187.1,14
"General Science","Winter",5,193.1,14
"General Science","Winter",6,198,14
"General Science","Winter",7,200.7,14
"General Science","Winter",8,202.8,14
"General Science","Winter",9,205.5,14
"General Science","Winter",10,205.9,14
"General Science","Winter",11,207.2,14
"General Science","Winter",3,178.5,15
"General Science","Winter",4,187.3,15
"General Science","Winter",5,193.3,15
"General Science","Winter",6,198.3,15
"General Science","Winter",7,200.9,15
"General Science","Winter",8,203.1,15
"General Science","Winter",9,205.8,15
"General Science","Winter",10,206.2,15
"General Science","Winter",11,207.5,15
"General Science","Winter",3,178.8,16
"General Science","Winter",4,187.6,16
"General Science","Winter",5,193.5,16
"General Science","Winter",6,198.5,16
"General Science","Winter",7,201.2,16
"General Science","Winter",8,203.4,16
"General Science","Winter",9,206.1,16
"General Science","Winter",10,206.5,16
"General Science","Winter",11,207.8,16
"General Science","Winter",3,179,17
"General Science","Winter",4,187.8,17
"General Science","Winter",5,193.8,17
"General Science","Winter",6,198.8,17
"General Science","Winter",7,201.4,17
"General Science","Winter",8,203.6,17
"General Science","Winter",9,206.3,17
"General Science","Winter",10,206.8,17
"General Science","Winter",11,208.1,17
"General Science","Winter",3,179.3,18
"General Science","Winter",4,188,18
"General Science","Winter",5,194,18
"General Science","Winter",6,199,18
"General Science","Winter",7,201.7,18
"General Science","Winter",8,203.8,18
"General Science","Winter",9,206.6,18
"General Science","Winter",10,207.1,18
"General Science","Winter",11,208.4,18
"General Science","Winter",3,179.5,19
"General Science","Winter",4,188.2,19
"General Science","Winter",5,194.2,19
"General Science","Winter",6,199.2,19
"General Science","Winter",7,201.9,19
"General Science","Winter",8,204.1,19
"General Science","Winter",9,206.8,19
"General Science","Winter",10,207.3,19
"General Science","Winter",11,208.6,19
"General Science","Winter",3,179.7,20
"General Science","Winter",4,188.5,20
"General Science","Winter",5,194.4,20
"General Science","Winter",6,199.4,20
"General Science","Winter",7,202.1,20
"General Science","Winter",8,204.3,20
"General Science","Winter",9,207.1,20
"General Science","Winter",10,207.6,20
"General Science","Winter",11,208.9,20
"General Science","Winter",3,179.9,21
"General Science","Winter",4,188.7,21
"General Science","Winter",5,194.6,21
"General Science","Winter",6,199.6,21
"General Science","Winter",7,202.3,21
"General Science","Winter",8,204.5,21
"General Science","Winter",9,207.3,21
"General Science","Winter",10,207.8,21
"General Science","Winter",11,209.2,21
"General Science","Winter",3,180.1,22
"General Science","Winter",4,188.9,22
"General Science","Winter",5,194.8,22
"General Science","Winter",6,199.8,22
"General Science","Winter",7,202.6,22
"General Science","Winter",8,204.7,22
"General Science","Winter",9,207.5,22
"General Science","Winter",10,208.1,22
"General Science","Winter",11,209.4,22
"General Science","Winter",3,180.3,23
"General Science","Winter",4,189,23
"General Science","Winter",5,195,23
"General Science","Winter",6,200,23
"General Science","Winter",7,202.8,23
"General Science","Winter",8,204.9,23
"General Science","Winter",9,207.7,23
"General Science","Winter",10,208.3,23
"General Science","Winter",11,209.6,23
"General Science","Winter",3,180.5,24
"General Science","Winter",4,189.2,24
"General Science","Winter",5,195.2,24
"General Science","Winter",6,200.2,24
"General Science","Winter",7,203,24
"General Science","Winter",8,205.1,24
"General Science","Winter",9,207.9,24
"General Science","Winter",10,208.5,24
"General Science","Winter",11,209.9,24
"General Science","Winter",3,180.7,25
"General Science","Winter",4,189.4,25
"General Science","Winter",5,195.3,25
"General Science","Winter",6,200.4,25
"General Science","Winter",7,203.1,25
"General Science","Winter",8,205.3,25
"General Science","Winter",9,208.1,25
"General Science","Winter",10,208.8,25
"General Science","Winter",11,210.1,25
"General Science","Winter",3,180.8,26
"General Science","Winter",4,189.6,26
"General Science","Winter",5,195.5,26
"General Science","Winter",6,200.6,26
"General Science","Winter",7,203.3,26
"General Science","Winter",8,205.5,26
"General Science","Winter",9,208.3,26
"General Science","Winter",10,209,26
"General Science","Winter",11,210.3,26
"General Science","Winter",3,181,27
"General Science","Winter",4,189.8,27
"General Science","Winter",5,195.7,27
"General Science","Winter",6,200.7,27
"General Science","Winter",7,203.5,27
"General Science","Winter",8,205.7,27
"General Science","Winter",9,208.5,27
"General Science","Winter",10,209.2,27
"General Science","Winter",11,210.5,27
"General Science","Winter",3,181.2,28
"General Science","Winter",4,189.9,28
"General Science","Winter",5,195.9,28
"General Science","Winter",6,200.9,28
"General Science","Winter",7,203.7,28
"General Science","Winter",8,205.9,28
"General Science","Winter",9,208.7,28
"General Science","Winter",10,209.4,28
"General Science","Winter",11,210.8,28
"General Science","Winter",3,181.4,29
"General Science","Winter",4,190.1,29
"General Science","Winter",5,196,29
"General Science","Winter",6,201.1,29
"General Science","Winter",7,203.9,29
"General Science","Winter",8,206.1,29
"General Science","Winter",9,208.9,29
"General Science","Winter",10,209.6,29
"General Science","Winter",11,211,29
"General Science","Winter",3,181.5,30
"General Science","Winter",4,190.3,30
"General Science","Winter",5,196.2,30
"General Science","Winter",6,201.3,30
"General Science","Winter",7,204.1,30
"General Science","Winter",8,206.3,30
"General Science","Winter",9,209.1,30
"General Science","Winter",10,209.8,30
"General Science","Winter",11,211.2,30
"General Science","Winter",3,181.7,31
"General Science","Winter",4,190.4,31
"General Science","Winter",5,196.4,31
"General Science","Winter",6,201.4,31
"General Science","Winter",7,204.2,31
"General Science","Winter",8,206.4,31
"General Science","Winter",9,209.3,31
"General Science","Winter",10,210,31
"General Science","Winter",11,211.4,31
"General Science","Winter",3,181.9,32
"General Science","Winter",4,190.6,32
"General Science","Winter",5,196.5,32
"General Science","Winter",6,201.6,32
"General Science","Winter",7,204.4,32
"General Science","Winter",8,206.6,32
"General Science","Winter",9,209.4,32
"General Science","Winter",10,210.2,32
"General Science","Winter",11,211.6,32
"General Science","Winter",3,182,33
"General Science","Winter",4,190.8,33
"General Science","Winter",5,196.7,33
"General Science","Winter",6,201.7,33
"General Science","Winter",7,204.6,33
"General Science","Winter",8,206.8,33
"General Science","Winter",9,209.6,33
"General Science","Winter",10,210.4,33
"General Science","Winter",11,211.8,33
"General Science","Winter",3,182.2,34
"General Science","Winter",4,190.9,34
"General Science","Winter",5,196.8,34
"General Science","Winter",6,201.9,34
"General Science","Winter",7,204.7,34
"General Science","Winter",8,207,34
"General Science","Winter",9,209.8,34
"General Science","Winter",10,210.6,34
"General Science","Winter",11,212,34
"General Science","Winter",3,182.3,35
"General Science","Winter",4,191.1,35
"General Science","Winter",5,197,35
"General Science","Winter",6,202.1,35
"General Science","Winter",7,204.9,35
"General Science","Winter",8,207.1,35
"General Science","Winter",9,210,35
"General Science","Winter",10,210.8,35
"General Science","Winter",11,212.2,35
"General Science","Winter",3,182.5,36
"General Science","Winter",4,191.2,36
"General Science","Winter",5,197.1,36
"General Science","Winter",6,202.2,36
"General Science","Winter",7,205.1,36
"General Science","Winter",8,207.3,36
"General Science","Winter",9,210.1,36
"General Science","Winter",10,210.9,36
"General Science","Winter",11,212.4,36
"General Science","Winter",3,182.7,37
"General Science","Winter",4,191.4,37
"General Science","Winter",5,197.3,37
"General Science","Winter",6,202.4,37
"General Science","Winter",7,205.2,37
"General Science","Winter",8,207.4,37
"General Science","Winter",9,210.3,37
"General Science","Winter",10,211.1,37
"General Science","Winter",11,212.6,37
"General Science","Winter",3,182.8,38
"General Science","Winter",4,191.5,38
"General Science","Winter",5,197.4,38
"General Science","Winter",6,202.5,38
"General Science","Winter",7,205.4,38
"General Science","Winter",8,207.6,38
"General Science","Winter",9,210.5,38
"General Science","Winter",10,211.3,38
"General Science","Winter",11,212.8,38
"General Science","Winter",3,183,39
"General Science","Winter",4,191.7,39
"General Science","Winter",5,197.6,39
"General Science","Winter",6,202.7,39
"General Science","Winter",7,205.6,39
"General Science","Winter",8,207.8,39
"General Science","Winter",9,210.6,39
"General Science","Winter",10,211.5,39
"General Science","Winter",11,212.9,39
"General Science","Winter",3,183.1,40
"General Science","Winter",4,191.8,40
"General Science","Winter",5,197.7,40
"General Science","Winter",6,202.8,40
"General Science","Winter",7,205.7,40
"General Science","Winter",8,207.9,40
"General Science","Winter",9,210.8,40
"General Science","Winter",10,211.7,40
"General Science","Winter",11,213.1,40
"General Science","Winter",3,183.3,41
"General Science","Winter",4,192,41
"General Science","Winter",5,197.9,41
"General Science","Winter",6,203,41
"General Science","Winter",7,205.9,41
"General Science","Winter",8,208.1,41
"General Science","Winter",9,211,41
"General Science","Winter",10,211.8,41
"General Science","Winter",11,213.3,41
"General Science","Winter",3,183.4,42
"General Science","Winter",4,192.1,42
"General Science","Winter",5,198,42
"General Science","Winter",6,203.1,42
"General Science","Winter",7,206,42
"General Science","Winter",8,208.3,42
"General Science","Winter",9,211.1,42
"General Science","Winter",10,212,42
"General Science","Winter",11,213.5,42
"General Science","Winter",3,183.6,43
"General Science","Winter",4,192.3,43
"General Science","Winter",5,198.2,43
"General Science","Winter",6,203.3,43
"General Science","Winter",7,206.2,43
"General Science","Winter",8,208.4,43
"General Science","Winter",9,211.3,43
"General Science","Winter",10,212.2,43
"General Science","Winter",11,213.7,43
"General Science","Winter",3,183.7,44
"General Science","Winter",4,192.4,44
"General Science","Winter",5,198.3,44
"General Science","Winter",6,203.4,44
"General Science","Winter",7,206.3,44
"General Science","Winter",8,208.6,44
"General Science","Winter",9,211.5,44
"General Science","Winter",10,212.4,44
"General Science","Winter",11,213.9,44
"General Science","Winter",3,183.9,45
"General Science","Winter",4,192.6,45
"General Science","Winter",5,198.4,45
"General Science","Winter",6,203.6,45
"General Science","Winter",7,206.5,45
"General Science","Winter",8,208.7,45
"General Science","Winter",9,211.6,45
"General Science","Winter",10,212.5,45
"General Science","Winter",11,214,45
"General Science","Winter",3,184,46
"General Science","Winter",4,192.7,46
"General Science","Winter",5,198.6,46
"General Science","Winter",6,203.7,46
"General Science","Winter",7,206.6,46
"General Science","Winter",8,208.9,46
"General Science","Winter",9,211.8,46
"General Science","Winter",10,212.7,46
"General Science","Winter",11,214.2,46
"General Science","Winter",3,184.1,47
"General Science","Winter",4,192.9,47
"General Science","Winter",5,198.7,47
"General Science","Winter",6,203.9,47
"General Science","Winter",7,206.8,47
"General Science","Winter",8,209,47
"General Science","Winter",9,211.9,47
"General Science","Winter",10,212.9,47
"General Science","Winter",11,214.4,47
"General Science","Winter",3,184.3,48
"General Science","Winter",4,193,48
"General Science","Winter",5,198.9,48
"General Science","Winter",6,204,48
"General Science","Winter",7,207,48
"General Science","Winter",8,209.2,48
"General Science","Winter",9,212.1,48
"General Science","Winter",10,213.1,48
"General Science","Winter",11,214.6,48
"General Science","Winter",3,184.4,49
"General Science","Winter",4,193.1,49
"General Science","Winter",5,199,49
"General Science","Winter",6,204.2,49
"General Science","Winter",7,207.1,49
"General Science","Winter",8,209.3,49
"General Science","Winter",9,212.3,49
"General Science","Winter",10,213.2,49
"General Science","Winter",11,214.8,49
"General Science","Winter",3,184.6,50
"General Science","Winter",4,193.3,50
"General Science","Winter",5,199.1,50
"General Science","Winter",6,204.3,50
"General Science","Winter",7,207.3,50
"General Science","Winter",8,209.5,50
"General Science","Winter",9,212.4,50
"General Science","Winter",10,213.4,50
"General Science","Winter",11,215,50
"General Science","Winter",3,184.7,51
"General Science","Winter",4,193.4,51
"General Science","Winter",5,199.3,51
"General Science","Winter",6,204.4,51
"General Science","Winter",7,207.4,51
"General Science","Winter",8,209.7,51
"General Science","Winter",9,212.6,51
"General Science","Winter",10,213.6,51
"General Science","Winter",11,215.1,51
"General Science","Winter",3,184.9,52
"General Science","Winter",4,193.6,52
"General Science","Winter",5,199.4,52
"General Science","Winter",6,204.6,52
"General Science","Winter",7,207.6,52
"General Science","Winter",8,209.8,52
"General Science","Winter",9,212.7,52
"General Science","Winter",10,213.8,52
"General Science","Winter",11,215.3,52
"General Science","Winter",3,185,53
"General Science","Winter",4,193.7,53
"General Science","Winter",5,199.6,53
"General Science","Winter",6,204.7,53
"General Science","Winter",7,207.7,53
"General Science","Winter",8,210,53
"General Science","Winter",9,212.9,53
"General Science","Winter",10,213.9,53
"General Science","Winter",11,215.5,53
"General Science","Winter",3,185.2,54
"General Science","Winter",4,193.9,54
"General Science","Winter",5,199.7,54
"General Science","Winter",6,204.9,54
"General Science","Winter",7,207.9,54
"General Science","Winter",8,210.1,54
"General Science","Winter",9,213.1,54
"General Science","Winter",10,214.1,54
"General Science","Winter",11,215.7,54
"General Science","Winter",3,185.3,55
"General Science","Winter",4,194,55
"General Science","Winter",5,199.9,55
"General Science","Winter",6,205,55
"General Science","Winter",7,208,55
"General Science","Winter",8,210.3,55
"General Science","Winter",9,213.2,55
"General Science","Winter",10,214.3,55
"General Science","Winter",11,215.9,55
"General Science","Winter",3,185.5,56
"General Science","Winter",4,194.2,56
"General Science","Winter",5,200,56
"General Science","Winter",6,205.2,56
"General Science","Winter",7,208.2,56
"General Science","Winter",8,210.4,56
"General Science","Winter",9,213.4,56
"General Science","Winter",10,214.5,56
"General Science","Winter",11,216,56
"General Science","Winter",3,185.6,57
"General Science","Winter",4,194.3,57
"General Science","Winter",5,200.1,57
"General Science","Winter",6,205.3,57
"General Science","Winter",7,208.3,57
"General Science","Winter",8,210.6,57
"General Science","Winter",9,213.5,57
"General Science","Winter",10,214.6,57
"General Science","Winter",11,216.2,57
"General Science","Winter",3,185.8,58
"General Science","Winter",4,194.4,58
"General Science","Winter",5,200.3,58
"General Science","Winter",6,205.5,58
"General Science","Winter",7,208.5,58
"General Science","Winter",8,210.7,58
"General Science","Winter",9,213.7,58
"General Science","Winter",10,214.8,58
"General Science","Winter",11,216.4,58
"General Science","Winter",3,185.9,59
"General Science","Winter",4,194.6,59
"General Science","Winter",5,200.4,59
"General Science","Winter",6,205.6,59
"General Science","Winter",7,208.6,59
"General Science","Winter",8,210.9,59
"General Science","Winter",9,213.9,59
"General Science","Winter",10,215,59
"General Science","Winter",11,216.6,59
"General Science","Winter",3,186.1,60
"General Science","Winter",4,194.7,60
"General Science","Winter",5,200.6,60
"General Science","Winter",6,205.8,60
"General Science","Winter",7,208.8,60
"General Science","Winter",8,211.1,60
"General Science","Winter",9,214,60
"General Science","Winter",10,215.2,60
"General Science","Winter",11,216.8,60
"General Science","Winter",3,186.2,61
"General Science","Winter",4,194.9,61
"General Science","Winter",5,200.7,61
"General Science","Winter",6,205.9,61
"General Science","Winter",7,209,61
"General Science","Winter",8,211.2,61
"General Science","Winter",9,214.2,61
"General Science","Winter",10,215.3,61
"General Science","Winter",11,217,61
"General Science","Winter",3,186.4,62
"General Science","Winter",4,195,62
"General Science","Winter",5,200.9,62
"General Science","Winter",6,206.1,62
"General Science","Winter",7,209.1,62
"General Science","Winter",8,211.4,62
"General Science","Winter",9,214.4,62
"General Science","Winter",10,215.5,62
"General Science","Winter",11,217.1,62
"General Science","Winter",3,186.5,63
"General Science","Winter",4,195.2,63
"General Science","Winter",5,201,63
"General Science","Winter",6,206.2,63
"General Science","Winter",7,209.3,63
"General Science","Winter",8,211.5,63
"General Science","Winter",9,214.5,63
"General Science","Winter",10,215.7,63
"General Science","Winter",11,217.3,63
"General Science","Winter",3,186.7,64
"General Science","Winter",4,195.3,64
"General Science","Winter",5,201.2,64
"General Science","Winter",6,206.4,64
"General Science","Winter",7,209.4,64
"General Science","Winter",8,211.7,64
"General Science","Winter",9,214.7,64
"General Science","Winter",10,215.9,64
"General Science","Winter",11,217.5,64
"General Science","Winter",3,186.8,65
"General Science","Winter",4,195.5,65
"General Science","Winter",5,201.3,65
"General Science","Winter",6,206.5,65
"General Science","Winter",7,209.6,65
"General Science","Winter",8,211.9,65
"General Science","Winter",9,214.9,65
"General Science","Winter",10,216.1,65
"General Science","Winter",11,217.7,65
"General Science","Winter",3,187,66
"General Science","Winter",4,195.7,66
"General Science","Winter",5,201.5,66
"General Science","Winter",6,206.7,66
"General Science","Winter",7,209.8,66
"General Science","Winter",8,212,66
"General Science","Winter",9,215,66
"General Science","Winter",10,216.3,66
"General Science","Winter",11,217.9,66
"General Science","Winter",3,187.1,67
"General Science","Winter",4,195.8,67
"General Science","Winter",5,201.6,67
"General Science","Winter",6,206.9,67
"General Science","Winter",7,209.9,67
"General Science","Winter",8,212.2,67
"General Science","Winter",9,215.2,67
"General Science","Winter",10,216.5,67
"General Science","Winter",11,218.1,67
"General Science","Winter",3,187.3,68
"General Science","Winter",4,196,68
"General Science","Winter",5,201.8,68
"General Science","Winter",6,207,68
"General Science","Winter",7,210.1,68
"General Science","Winter",8,212.4,68
"General Science","Winter",9,215.4,68
"General Science","Winter",10,216.7,68
"General Science","Winter",11,218.3,68
"General Science","Winter",3,187.5,69
"General Science","Winter",4,196.1,69
"General Science","Winter",5,201.9,69
"General Science","Winter",6,207.2,69
"General Science","Winter",7,210.3,69
"General Science","Winter",8,212.6,69
"General Science","Winter",9,215.6,69
"General Science","Winter",10,216.8,69
"General Science","Winter",11,218.5,69
"General Science","Winter",3,187.6,70
"General Science","Winter",4,196.3,70
"General Science","Winter",5,202.1,70
"General Science","Winter",6,207.3,70
"General Science","Winter",7,210.5,70
"General Science","Winter",8,212.7,70
"General Science","Winter",9,215.7,70
"General Science","Winter",10,217,70
"General Science","Winter",11,218.7,70
"General Science","Winter",3,187.8,71
"General Science","Winter",4,196.5,71
"General Science","Winter",5,202.3,71
"General Science","Winter",6,207.5,71
"General Science","Winter",7,210.6,71
"General Science","Winter",8,212.9,71
"General Science","Winter",9,215.9,71
"General Science","Winter",10,217.2,71
"General Science","Winter",11,218.9,71
"General Science","Winter",3,188,72
"General Science","Winter",4,196.6,72
"General Science","Winter",5,202.4,72
"General Science","Winter",6,207.7,72
"General Science","Winter",7,210.8,72
"General Science","Winter",8,213.1,72
"General Science","Winter",9,216.1,72
"General Science","Winter",10,217.4,72
"General Science","Winter",11,219.1,72
"General Science","Winter",3,188.2,73
"General Science","Winter",4,196.8,73
"General Science","Winter",5,202.6,73
"General Science","Winter",6,207.9,73
"General Science","Winter",7,211,73
"General Science","Winter",8,213.3,73
"General Science","Winter",9,216.3,73
"General Science","Winter",10,217.7,73
"General Science","Winter",11,219.4,73
"General Science","Winter",3,188.3,74
"General Science","Winter",4,197,74
"General Science","Winter",5,202.8,74
"General Science","Winter",6,208,74
"General Science","Winter",7,211.2,74
"General Science","Winter",8,213.5,74
"General Science","Winter",9,216.5,74
"General Science","Winter",10,217.9,74
"General Science","Winter",11,219.6,74
"General Science","Winter",3,188.5,75
"General Science","Winter",4,197.2,75
"General Science","Winter",5,202.9,75
"General Science","Winter",6,208.2,75
"General Science","Winter",7,211.4,75
"General Science","Winter",8,213.7,75
"General Science","Winter",9,216.7,75
"General Science","Winter",10,218.1,75
"General Science","Winter",11,219.8,75
"General Science","Winter",3,188.7,76
"General Science","Winter",4,197.3,76
"General Science","Winter",5,203.1,76
"General Science","Winter",6,208.4,76
"General Science","Winter",7,211.6,76
"General Science","Winter",8,213.9,76
"General Science","Winter",9,216.9,76
"General Science","Winter",10,218.3,76
"General Science","Winter",11,220,76
"General Science","Winter",3,188.9,77
"General Science","Winter",4,197.5,77
"General Science","Winter",5,203.3,77
"General Science","Winter",6,208.6,77
"General Science","Winter",7,211.8,77
"General Science","Winter",8,214.1,77
"General Science","Winter",9,217.1,77
"General Science","Winter",10,218.5,77
"General Science","Winter",11,220.3,77
"General Science","Winter",3,189.1,78
"General Science","Winter",4,197.7,78
"General Science","Winter",5,203.5,78
"General Science","Winter",6,208.8,78
"General Science","Winter",7,212,78
"General Science","Winter",8,214.3,78
"General Science","Winter",9,217.3,78
"General Science","Winter",10,218.8,78
"General Science","Winter",11,220.5,78
"General Science","Winter",3,189.3,79
"General Science","Winter",4,197.9,79
"General Science","Winter",5,203.7,79
"General Science","Winter",6,209,79
"General Science","Winter",7,212.2,79
"General Science","Winter",8,214.5,79
"General Science","Winter",9,217.5,79
"General Science","Winter",10,219,79
"General Science","Winter",11,220.7,79
"General Science","Winter",3,189.5,80
"General Science","Winter",4,198.1,80
"General Science","Winter",5,203.9,80
"General Science","Winter",6,209.2,80
"General Science","Winter",7,212.4,80
"General Science","Winter",8,214.7,80
"General Science","Winter",9,217.8,80
"General Science","Winter",10,219.2,80
"General Science","Winter",11,221,80
"General Science","Winter",3,189.7,81
"General Science","Winter",4,198.3,81
"General Science","Winter",5,204.1,81
"General Science","Winter",6,209.4,81
"General Science","Winter",7,212.6,81
"General Science","Winter",8,214.9,81
"General Science","Winter",9,218,81
"General Science","Winter",10,219.5,81
"General Science","Winter",11,221.3,81
"General Science","Winter",3,189.9,82
"General Science","Winter",4,198.5,82
"General Science","Winter",5,204.3,82
"General Science","Winter",6,209.6,82
"General Science","Winter",7,212.8,82
"General Science","Winter",8,215.2,82
"General Science","Winter",9,218.2,82
"General Science","Winter",10,219.7,82
"General Science","Winter",11,221.5,82
"General Science","Winter",3,190.1,83
"General Science","Winter",4,198.8,83
"General Science","Winter",5,204.5,83
"General Science","Winter",6,209.8,83
"General Science","Winter",7,213.1,83
"General Science","Winter",8,215.4,83
"General Science","Winter",9,218.5,83
"General Science","Winter",10,220,83
"General Science","Winter",11,221.8,83
"General Science","Winter",3,190.4,84
"General Science","Winter",4,199,84
"General Science","Winter",5,204.8,84
"General Science","Winter",6,210.1,84
"General Science","Winter",7,213.3,84
"General Science","Winter",8,215.6,84
"General Science","Winter",9,218.7,84
"General Science","Winter",10,220.3,84
"General Science","Winter",11,222.1,84
"General Science","Winter",3,190.6,85
"General Science","Winter",4,199.2,85
"General Science","Winter",5,205,85
"General Science","Winter",6,210.3,85
"General Science","Winter",7,213.6,85
"General Science","Winter",8,215.9,85
"General Science","Winter",9,219,85
"General Science","Winter",10,220.6,85
"General Science","Winter",11,222.4,85
"General Science","Winter",3,190.9,86
"General Science","Winter",4,199.5,86
"General Science","Winter",5,205.2,86
"General Science","Winter",6,210.6,86
"General Science","Winter",7,213.8,86
"General Science","Winter",8,216.2,86
"General Science","Winter",9,219.3,86
"General Science","Winter",10,220.9,86
"General Science","Winter",11,222.7,86
"General Science","Winter",3,191.1,87
"General Science","Winter",4,199.8,87
"General Science","Winter",5,205.5,87
"General Science","Winter",6,210.8,87
"General Science","Winter",7,214.1,87
"General Science","Winter",8,216.5,87
"General Science","Winter",9,219.6,87
"General Science","Winter",10,221.2,87
"General Science","Winter",11,223,87
"General Science","Winter",3,191.4,88
"General Science","Winter",4,200,88
"General Science","Winter",5,205.8,88
"General Science","Winter",6,211.1,88
"General Science","Winter",7,214.4,88
"General Science","Winter",8,216.8,88
"General Science","Winter",9,219.9,88
"General Science","Winter",10,221.5,88
"General Science","Winter",11,223.4,88
"General Science","Winter",3,191.7,89
"General Science","Winter",4,200.3,89
"General Science","Winter",5,206.1,89
"General Science","Winter",6,211.4,89
"General Science","Winter",7,214.7,89
"General Science","Winter",8,217.1,89
"General Science","Winter",9,220.2,89
"General Science","Winter",10,221.9,89
"General Science","Winter",11,223.8,89
"General Science","Winter",3,192.1,90
"General Science","Winter",4,200.6,90
"General Science","Winter",5,206.4,90
"General Science","Winter",6,211.7,90
"General Science","Winter",7,215.1,90
"General Science","Winter",8,217.4,90
"General Science","Winter",9,220.6,90
"General Science","Winter",10,222.3,90
"General Science","Winter",11,224.2,90
"General Science","Winter",3,192.4,91
"General Science","Winter",4,201,91
"General Science","Winter",5,206.7,91
"General Science","Winter",6,212.1,91
"General Science","Winter",7,215.4,91
"General Science","Winter",8,217.8,91
"General Science","Winter",9,220.9,91
"General Science","Winter",10,222.7,91
"General Science","Winter",11,224.6,91
"General Science","Winter",3,192.8,92
"General Science","Winter",4,201.4,92
"General Science","Winter",5,207.1,92
"General Science","Winter",6,212.5,92
"General Science","Winter",7,215.8,92
"General Science","Winter",8,218.2,92
"General Science","Winter",9,221.3,92
"General Science","Winter",10,223.1,92
"General Science","Winter",11,225,92
"General Science","Winter",3,193.2,93
"General Science","Winter",4,201.8,93
"General Science","Winter",5,207.5,93
"General Science","Winter",6,212.9,93
"General Science","Winter",7,216.3,93
"General Science","Winter",8,218.6,93
"General Science","Winter",9,221.8,93
"General Science","Winter",10,223.6,93
"General Science","Winter",11,225.6,93
"General Science","Winter",3,193.6,94
"General Science","Winter",4,202.2,94
"General Science","Winter",5,207.9,94
"General Science","Winter",6,213.3,94
"General Science","Winter",7,216.7,94
"General Science","Winter",8,219.1,94
"General Science","Winter",9,222.3,94
"General Science","Winter",10,224.2,94
"General Science","Winter",11,226.1,94
"General Science","Winter",3,194.2,95
"General Science","Winter",4,202.7,95
"General Science","Winter",5,208.4,95
"General Science","Winter",6,213.9,95
"General Science","Winter",7,217.3,95
"General Science","Winter",8,219.7,95
"General Science","Winter",9,222.9,95
"General Science","Winter",10,224.8,95
"General Science","Winter",11,226.8,95
"General Science","Winter",3,194.8,96
"General Science","Winter",4,203.3,96
"General Science","Winter",5,209,96
"General Science","Winter",6,214.5,96
"General Science","Winter",7,217.9,96
"General Science","Winter",8,220.3,96
"General Science","Winter",9,223.5,96
"General Science","Winter",10,225.5,96
"General Science","Winter",11,227.5,96
"General Science","Winter",3,195.5,97
"General Science","Winter",4,204.1,97
"General Science","Winter",5,209.7,97
"General Science","Winter",6,215.2,97
"General Science","Winter",7,218.7,97
"General Science","Winter",8,221.1,97
"General Science","Winter",9,224.4,97
"General Science","Winter",10,226.4,97
"General Science","Winter",11,228.5,97
"General Science","Winter",3,196.6,98
"General Science","Winter",4,205.1,98
"General Science","Winter",5,210.7,98
"General Science","Winter",6,216.2,98
"General Science","Winter",7,219.8,98
"General Science","Winter",8,222.2,98
"General Science","Winter",9,225.5,98
"General Science","Winter",10,227.6,98
"General Science","Winter",11,229.7,98
"General Science","Winter",3,198.1,99
"General Science","Winter",4,206.6,99
"General Science","Winter",5,212.3,99
"General Science","Winter",6,217.8,99
"General Science","Winter",7,221.4,99
"General Science","Winter",8,223.9,99
"General Science","Winter",9,227.2,99
"General Science","Winter",10,229.5,99
"General Science","Winter",11,231.7,99
"General Science","Spring",3,174.1,1
"General Science","Spring",4,182.3,1
"General Science","Spring",5,187.7,1
"General Science","Spring",6,192.2,1
"General Science","Spring",7,193.9,1
"General Science","Spring",8,195.9,1
"General Science","Spring",9,198.4,1
"General Science","Spring",10,197.4,1
"General Science","Spring",11,197.9,1
"General Science","Spring",3,175.7,2
"General Science","Spring",4,183.9,2
"General Science","Spring",5,189.3,2
"General Science","Spring",6,193.8,2
"General Science","Spring",7,195.6,2
"General Science","Spring",8,197.6,2
"General Science","Spring",9,200.1,2
"General Science","Spring",10,199.3,2
"General Science","Spring",11,199.9,2
"General Science","Spring",3,176.8,3
"General Science","Spring",4,184.9,3
"General Science","Spring",5,190.3,3
